Url,Title,Overview,Genres
https://www.themoviedb.org/movie/1143971-das-licht?language=en-US,The Light,"A portrait of a modern family between collapse and new beginnings dealing with the big issues of our times, in a world that is reeling. Tim, Milena, their almost grown-up twins Frieda and Jon and their illegitimate son Dio - this is the Engels family, who seemingly have nothing left to hold them together when housekeeper Farrah enters their lives. The mysterious Syrian woman puts the Engels' emotional world to an unexpectedly wild test.",Drama
https://www.themoviedb.org/movie/1296936-rb-o-live-2024-25-romeo-und-julia?language=en-US,RB&O Live 2024/25: Romeo and Juliet,"The Capulets and Montagues are sworn enemies. Yet it is love at first sight for Romeo Montague and Juliet Capulet when they meet each other at the Capulet ball, into which Romeo has snuck. The two fall in love and they profess their devotion to each other at Juliet’s balcony. They secretly get married.",
https://www.themoviedb.org/movie/1130056-u-s-palmese?language=en-US,U.S. Palmese,"In Palmi, a small town in Calabria, Don Vincenzo, a genial retired farmer, has a crazy idea to revive the local soccer team by organizing a bizarre fundraiser hiring the Italian major league Serie A, soccer player Etienne Morville, a bad-tempered guy but among the strongest in the world. Albeit unwillingly, Morville leaves Milan to move to Palmi and try to save his image. In the small town he will come up against a reality of sincerity, which will lead everyone on an unforgettable experience.",Comedy
https://www.themoviedb.org/movie/1289893-somnium?language=en-US,Somnium,"With hopes of making it big in LA, small-town Gemma takes the overnight shift at a mysterious sleep clinic, Somnium, but soon finds herself trapped in its web of dark secrets.","Science Fiction, Thriller, Drama"
https://www.themoviedb.org/movie/1289829-san-cornelio?language=en-US,San Cornelio,"On the day of Cornelio's funeral, Carmela is very sad.","Drama, Comedy"
https://www.themoviedb.org/movie/764842?language=en-US,Streaming,"Woo Sang is a popular online streamer. In his videos, he talks about profiling crime cases and he has attained the most subscribers on the online platform that he uses. Woo Sang then looks for clues on an unsolved consecutive murder case. This process is live streamed over the internet.","Thriller, Mystery"
https://www.themoviedb.org/movie/1446965-habitar-la-sombra?language=en-US,Inhabit the Shadow,"At the end of the day, rain falls over the city of La Plata. Early morning workers begin their shift without surprises. However, the wounds of the flood dampen during stormy nights. Tasks and rituals persist, awaiting something to happen: dawn or a break in the rain.",Documentary
https://www.themoviedb.org/movie/1446474-revenge-of-the-boogeyman?language=en-US,Revenge of the Boogeyman,"A group of friends take their recently sober friend, to the remote Hills to help him stay clean. But when eerie events unfold and people start disappearing, they must question whether it's the Boogeyman or their own unraveling minds.","Horror, Comedy"
https://www.themoviedb.org/movie/1439837-the-last-goodbye?language=en-US,The Last Goodbye,Two estranged siblings attempt to reconcile after the death of their younger brother.,Drama
https://www.themoviedb.org/movie/1359893-100-di-questi-anni?language=en-US,100 di questi anni,,Drama
https://www.themoviedb.org/movie/1361451-la-terra-negra?language=en-US,La terra negra,"Miquel moves to a town in the Spanish countryside. He is there to work in an industrial mill, ran by siblings María and Ángel. María, who dislikes her work and the neighbours she has to do business with, finds in Miquel a person similar to her.","Drama, Crime"
https://www.themoviedb.org/movie/1435057-sacrum-ir-profanum-pievenuose?language=en-US,Sacrum and Profanum in Pievenai,"Once a year, a quiet and secluded village in the north-western part of Lithuania comes alive to celebrate Catholic Easter, doing its best to preserve the vanishing ancient tradition of the Guardians of the Cross. With gentle humor observing the preparations of the local community for the vigil and immersing the audience in Easter night, the filmmakers raise questions about the relationship between the sacred and profane in the modern world.",Documentary
https://www.themoviedb.org/movie/1104024-the-bitter-tears-of-zahra-zand?language=en-US,The Bitter Tears of Zahra Zand,"An 80s-set Iranian reimagining Of Fassbinder's 'Petra Von Kant'. A legendary Iranian fashion designer clings to the ghosts of her past - fighting for relevance, identity, and survival in a country that isn’t her own.",Drama
https://www.themoviedb.org/movie/1443695-eyes-everywhere?language=en-US,Eyes Everywhere,"Jodie, a police inspector, is tasked with finding out who sabotaged the technological system that governs every aspect of daily life: from transport to global security, from health care to management of essential services. Without a quick solution, hospitals will collapse, casualties will increase and the country could be plunged into an apocalyptic scenario. To carry out the investigation, Jodie must rely on her father Mark and an unlikely ally: Matt, a hacker with a criminal past. The clues seem to lead to a single culprit, Doctor Borghese, a respected psychologist who lost his job because of artificial intelligence. But is he really responsible, or is someone trying to frame him?The film explores, through interviews with experts and fictional scenarios, how technology is transforming cities, mobility, healthcare, sustainability and even space exploration.",Documentary
https://www.themoviedb.org/movie/1446617-vlam?language=en-US,Vlam,"The temporarily displaced teenager Olivia wants nothing more than to return to her mother Selma. In crisis center Girla, she discovers just how suffocating their symbiotic bond truly is.",Drama
https://www.themoviedb.org/movie/931349-ash?language=en-US,Ash,A woman wakes up on a distant planet and finds the crew of her space station viciously killed. Her investigation into what happened sets in motion a terrifying chain of events.,"Horror, Science Fiction, Thriller"
https://www.themoviedb.org/movie/1317088-the-assessment?language=en-US,The Assessment,"In a climate change-ravaged world, a utopian society optimizes life, including parenthood assessments. A successful couple faces scrutiny by an evaluator over seven days to determine their fitness for childbearing.","Science Fiction, Drama, Thriller"
https://www.themoviedb.org/movie/784524-magazine-dreams?language=en-US,Magazine Dreams,"Aspiring bodybuilder Killian Maddox struggles to find human connection in this exploration of celebrity and violence. Nothing deters him from his fiercely protected dream of superstardom, not even the doctors who warn him of the permanent damage he causes to himself with his quest.",Drama
https://www.themoviedb.org/movie/1446720-fatal-watch?language=en-US,Fatal Watch,"This gripping, true crime documentary set on the high seas exposes the largely unseen and fascinating world of fisheries observers, whose warnings about illegal fishing practices have resulted in fatal consequences for those sounding the alarm.",Documentary
https://www.themoviedb.org/movie/1446399-odieuse?language=en-US,ODIEUSE,We don't have an overview translated in English. Help us expand our database by adding one.,"Drama, Thriller"
https://www.themoviedb.org/movie/1445885-swinging-light?language=en-US,Swinging Light,An experience of a camera swinging in different gestures facing the optical distortion of the Sun. The last appearance of the smudge.,Documentary
https://www.themoviedb.org/movie/1443429-lorca-en-la-habana?language=en-US,Lorca en la Habana,"A documentary about Federico García Lorca's trip to Cuba in 1930. We discover his influence on the island's music, poetry, dramatic scene and current narrative, as no other poet in the world has been as acclaimed, read and performed in Cuba as he has been. He is a legend in Cuba and, for this reason, Cuban writer Martínez Carmenate points out that his presence on the island is a phenomenon of atmosphere and underground roots, but, above all, Federico was immensely happy there.",
